제목,링크,내용
송파구, 1일 <b>나눔카</b> 설명회 개최,https://blog.naver.com/seouldesks?Redirect=Log&logNo=220722723232,전국매일서울 박창복 기자  송파구구청장 박춘희는 나눔카 주민설명회가 월 일 오후 시 송파구청 층 대회의실에서 열린다고 밝혔다 나눔카는 차량을 빌려 쓰고 이용시간 거리만큼 비용을 
자동차 이용문화 바뀌어간다-<b>나눔카</b> 회원 100만 시대,https://blog.naver.com/peakhill?Redirect=Log&logNo=220746233265,자동차 이용문화 바뀌어간다나눔카 회원 만 시대 년개월 만에 회원 만명 돌파 나눔카 사업자 개사 공동 만명 돌파 감사이벤트 년 월 일일 정대영 기자  서울시는 일 
<b>나눔카</b>를 아시나요!!,https://blog.naver.com/cybercmc?Redirect=Log&logNo=10180684759,나눔카 혹시 알고 계신가요 나눔카는 차량을 소유하지 않고 어디서나 편리하게 사용하는 제도 시간제 렌터카로 곳곳에 마련된 나눔카 존에서 편리하게 내차처럼 이용하시는 거예요 차량을 자주 
서울시 승용차 공동이용 ‘<b>나눔카</b>’ 2기 사업 추진,https://blog.naver.com/peakhill?Redirect=Log&logNo=220626761354,서울시 승용차 공동이용 나눔카 기 사업 추진 년 월 일일 정대영 기자  오는 년까지 나눔카 이용이 가능한 지점이 배년 곳 년 곳로 늘어나고 년까지 
공동이용, 카 셰어링(car-sharing)을 아시나요? (<b>나눔카</b>... ,https://blog.naver.com/koroadblog?Redirect=Log&logNo=186261750, 적용 주 카 셰어링 차량 시간요금 원 거리요금 당 원 적용 서울시 카 셰어링나눔카 이용가능 위치  클릭 시 확대된 지도를 확인할 수 있습니다 승용차 공동이용 카 쉐어링 
<b>나눔카</b> 레이(Ray),https://blog.naver.com/zzang1258au?Redirect=Log&logNo=220123481604,그런데 제 차에는 냉장고를 실을 수 없기에 천군은 나눔카에서 레이를 렌트하였답니다 레이는 예전에 앞에 타요버스가 가고 있어서 사진 찍으려고 사이가 가까워지기를 바랐지만 좁혀지지 않는 거리 나눔카 
&quot;<b>나눔카</b> 더 편리하게&quot;... 아파트단지 확대_티브로드서울,https://blog.naver.com/tseoul?Redirect=Log&logNo=220755305651,차량을 함께 이용하는 나눔카도 인기가 높은데요 서대문구가 나눔카 운영을 아파트단지까지 확대하기로 했습니다 이정윤 기자가 보도합니다 기사내용 주민 누구나 이용할 수 있는 공동이용 차량 
드립커피+<b>나눔카</b> 야간 드라이빙+고속터미널 <b>나눔카</b>,https://blog.naver.com/autousa?Redirect=Log&logNo=220171847491,커피지인커피맛있는곳강남역 드립커피나눔카 야간 드라이빙고속터미널 나눔카  반포 남산 시청 종로 드라이빙커피 맛있는곳강남역 커피전문점 이 포스팅은 장의 사진으로 이루어져 있습니다 핸드폰 
서울시 <b>나눔카</b> 프로젝트를 소개합니다!,https://blog.naver.com/kcis_?Redirect=Log&logNo=220335995793,그래서 제가 서울시 나눔카라는 너무나 획기적인 정책을 소개해 드릴려고 합니다 서울시 나눔카 프로젝트란 서울시의 공유경제 프로젝트의 일환으로 여대의 나눔카를 서울과 수도권 곳곳에 있는 나눔카 
★★<b>나눔카</b> 활성화를 위한 아이디어 공모★★,https://blog.naver.com/citycar2015?Redirect=Log&logNo=220750157969,서울시 나눔카 만 회원 돌파 기념 이벤트 탄 내가 만드는 나눔카 서울시 나눔카가 활성화 되기 위한 여러분의 아이디어를 모집합니다 좋은 의견 보내주신 분들 중에 분을 선정하여 만원 
<b>나눔카</b>(카셰어링)제도,https://blog.naver.com/park9250086?Redirect=Log&logNo=30182305972,나눔카카셰어링제도 나눔카카셰어링제도란 개인이 자신의 자동차를 이용하지 않고도 필요할때 편리하게 이용할 수 있도록 공동이용 가능한 차량을 제공하는 서비스로 교통 혼잡 완화 주차난 해결 
승용차 공동이용, <b>나눔카</b>를 이용해보세요^^,https://blog.naver.com/seochobanpo3?Redirect=Log&logNo=100188496021,승용차 공동이용 나눔카를 이용해보세요  나눔카이란  나눔카는 불필요한 자가용 승용차 보유와 이용을 줄여 시내 교통혼잡 완화에 도움을 주고 주차난을 개선하기 위해 시행하게 
<b>나눔카</b> &quot;그린카&quot; 이용후기!!,https://blog.naver.com/kyonga417?Redirect=Log&logNo=140208389212,차가 잠깐 몇시간만 필요해서 나눔카 그린카 이용 회원가입했던적이 있어서 앱실행 옴마 앱 엄청 기여움 편리함 날짜와 위치를 조회하면  대박 가격이 택시비보다 싸다는 레이가 
<b>나눔카</b>? 카셰어링? 좋을까?,https://blog.naver.com/pbkim2?Redirect=Log&logNo=220547060940,바로 나눔카 카셰어링 입니다 소규모 스타트업 회사에 아주 어울리지 않을까 하는 생각도 합니다 그린카 쏘카와 나눔카 협약을 맺고 지원에 나섰다 나눔카는 주차장 곳서울시 공영주차장 
승용차 공동이용 서비스 「<b>나눔카</b>」,https://blog.naver.com/young7159?Redirect=Log&logNo=220015109873,나눔카란 개인이 필요할 때 차량을 편리하게 이용할 수 있도록 공동이용 가능한 차량을 제공하는 서비스이다 나눔카를 대여하기 위해서는 만세이상 운전면허를 취득한 후 년 이상된 시민이면 
[왕쌤의종이정원 일상-1]종로2가 <b>나눔카</b>가 뭔가요?,https://blog.naver.com/wang40s?Redirect=Log&logNo=221369705775,옆눈으로 쳐다보며 지나가다 사연이 있는 차 같아 뒤될 아가 주변을 관찰했더니 그린카전용주차장 서울나눔카 나눔카  일단 사진 두 장 찍고 돌아왔지만 궁금증 해소를 위해 네이버 양으로 검색 차량을 
<b>나눔카</b>/카셰어링,https://blog.naver.com/leehouse2013?Redirect=Log&logNo=140197017106,현재 서울시 공영주차장을 비롯한 서울시내 나눔카 주차장 개소에서 이용할 수 있으며 올 이용자는 소득과 차량 소유여부에 관계없이 나눔카 운행사인 그린카와 쏘카 
서울시, 녹색교통지역 내 <b>나눔카</b> 100% 전기차 전환,https://blog.naver.com/tvseoul21?Redirect=Log&logNo=221933814852,내 나눔카의 모든 차량을 년까지 전기차로  전환할 계획이라고 밝혔다 녹색교통지역은 서울 따릉이와 나눔카 등 공유교통수단 확대 등을 시행중이다 이 중 나눔카는 대를 운영 중에 있으며 
[씨티카 기자단] 씨티카와 함께한 <b>나눔카</b> 안전드라이빙 스쿨,https://blog.naver.com/citycar2015?Redirect=Log&logNo=220811712988,씨티카와 함께한 나눔카 드라이빙 스쿨 씨티카를 사랑해주시는 분들은 이미 알고 계시겠지만 씨티카는 현재 서울시 나눔카 기 사업자 중 하나 입니다 나눔카 이용자들을 대상으로 드라이빙 스쿨을 하는데 
전기차 셰어링 ‘<b>나눔카</b>’ 시연…행사 다채,https://blog.naver.com/seouldesks?Redirect=Log&logNo=220454082313,셰어링나눔카 차량 사용을 권장하는 시연을 벌일 계획이다 이 행렬은 고덕역에서 출발해 나눔카 서비스는 누구나 필요한 때에 차량을 빌려 탈 수 있는 승용차 공동이용 서비스로 불필요한 자가용 
[강서]승용차 공동이용 서비스 <b>나눔카</b> 이용 안내,https://blog.naver.com/toilnmoil?Redirect=Log&logNo=221326445326,않아도 언제 어디서나 내 차처럼 저렴한 비용으로 이용할 수 있도록 차량을 제공하는 서비스입니다 문 의나눔카 업체  그린카     쏘 카   
노상예약소 추가 및 하이브리드 차량 배치로 친환경 <b>나눔카</b> 확대,https://blog.naver.com/peakhill?Redirect=Log&logNo=221342658288,친환경 나눔카 확대 년 월 일월 정대영 기자  종로가 하이브리드 차량 배치 시민들에게 더 가까이 가기 위해 도로 위로 나온 나눔카 노상예약소가 새롭게 추가된다 서울시는 
[한카] 서울시전기차셰어링 ㅡ <b>나눔카</b>,https://blog.naver.com/dbrlftnss?Redirect=Log&logNo=220000329980,울 집앞에 있는 나눔차 첨엔 전기차 충전소가 주차장에 생겨서 저게 뭔가 했는데 어느날 나타난 레이한대 먼지만 날리고 아무도 안나는 차 뭔가 했는데 서울시 나눔카 어쩌구 저쩌구  저런것이 왜 단지내에 
쏘카 <b>나눔카</b> 탄 날,https://blog.naver.com/bmw6626?Redirect=Log&logNo=221465187147,전 피플카 직원이였는데 쏘카 나눔카 탔다 흠 피플카 타려고 했지만 회사 주변에 없다  뭐 탄 이유는 집에 연말정산자료가 있어서 잠깐 짬내서 다녀왔다 아니 근무시간에 누가 이렇게 해 미안한데 
[<b>나눔카</b> 카셰어링 쏘카존] 구 역삼세무서 교차로,https://blog.socar.kr/2163,서울 쏘카존 구 역삼세무서 교차로 구 역삼세무서 교차로 쏘카존 찾아가기  쏘카존 위치 주소  서울시 강남구 역삼동   주차장명   주차장  역삼역 번출구로 나옵니다 뒤돌은 후 
서울 <b>나눔카</b> 카셰어링-내가원하는차가 항상 대기하고있다.,https://blog.naver.com/chel4477?Redirect=Log&logNo=220388921464,서울 나눔카  곧 내차다 신문에서 접하든 그 차주차장서울나눔카주차장이 사무실 가까이에잇다니 사무실에서 내려다보이는 바로 공용주차장에 전기충전을 열심히하구있다 이수역 번출구에서 
[라이프인 뉴스] 서울시, 2022년까지 '<b>나눔카</b>' 1만대로 늘린다,https://blog.naver.com/lifein7070?Redirect=Log&logNo=221731730178,나눔카 만대로차량공유시대 앞당긴다 서울시가 승용차 공동 이용 서비스인 나눔카를 년까지 현재의 약 두 배인 만대로 늘리고 관련 사업자도  곳 추가한다 서울시는 이 같은 내용의 나눔카 기 
[한국시민뉴스] 내 차인 듯 내 차 아닌 내 차 같은 <b>나눔카</b>!!,https://blog.naver.com/solbim24?Redirect=Log&logNo=220469187506,강동구는 한두 시간의 짧은 시간동안 갑자기 차량이 필요할 때 언제 어디서나 내차처럼 이용할 수 있는 나눔카 서비스를 실시한다 나눔카는 서울시의 공유경제 프로젝트의 일환으로 자동차를 소유하지 
종로-하이브리드, 시청역-전기차…서울시, 친환경<b>나눔카</b> 확대,https://blog.naver.com/cartvnews?Redirect=Log&logNo=221342232874,일 종로가에 나눔카 노상예약소 추가 운영 하이브리드 차량 배치시범운영중인 나눔카노상예약소 개소중 시청역번출구 대 전기차로 전환한양도성 도로재편시 노상예약소 반영 지속확대 
‘집 앞에 <b>나눔카</b>’ 차 살 필요 없겠는데!,https://blog.naver.com/seochobanpo3?Redirect=Log&logNo=220723064977,성북구 삼선현대힐스테이트에 배치된 나눔카 전기차량 차가 필요하긴 하지만 유지비 때문에 걱정이라면 서울시 나눔카는 어떨까요 서울시가 나눔카 기를 맞아 본격적인 일상생활권 내 나눔카 
[마포구 소식] <b>나눔카</b> 이용으로 맑고 깨끗한 서울 만들어요^^,https://blog.naver.com/pkflower91?Redirect=Log&logNo=130169965623, 나눔카  나눔카는 차량을 구매하지 않고 필요할 때 빌려쓰는 제도 나눔카의 장점 언제 어디서나 이용할 수 있어요  곳곳에 마련된 나눔카존에서 편리하게 내 차처럼 이용 차량관리 고민 필요없어요 
[작은 <b>나눔</b>]_이벤트/토당토당의 첫번째 <b>나눔</b>/조화부케... ,https://blog.naver.com/rusi_hi?Redirect=Log&logNo=220794006583, 오늘은 제가 처음으로 블로그 이웃님께 드리는 작은 나눔에 대한 포스팅입니다 처음이에요 이런 나눔 제가 블로그 이웃님께 드리는 작은 나눔을 진행합니다 년전 결혼 준비하면서 직접 알아보고 
★★★서울시 <b>나눔카</b> 100만 회원 돌파 기념 이벤트 당첨자... ,https://blog.naver.com/citycar2015?Redirect=Log&logNo=220750120937,서울시 나눔카 데이 만 회원 돌파 기념 이벤트 당첨자 발표 서울시 나눔카 만 회원 돌파 기념 이벤트 결과 발표드립니다 이벤트 내용은 서울시 나눔카 데이 기념 월 일 단 하루 동안 씨티카 
하나로! (버스/지하철/도로상황/주차정보/CCTV/<b>나눔카</b> 등),https://blog.naver.com/kumyong2?Redirect=Log&logNo=221388860839,도로소통상황승용차 도로통제 및 돌발 상황집회사고 등 대중교통버스지하철 주차 나눔카 더 자세히 알아보아요 서울시 각 도로의 소통정보 버스지하철 등 대중교통과 주차장 나눔카 자전거 
[<b>나눔카</b> 카셰어링 쏘카존] 학동역 1번출구,https://blog.socar.kr/2723,서울 쏘카존 학동역 번출구 학동역 번출구 쏘카존 찾아가기  쏘카존 위치 주소  서울특별시 강남구 논현동   주차장명  논현주차장  학동역 번출구로 나와 오른쪽길로 참스라인까지 
서울시, 녹색교통지역 내 <b>나눔카</b>는 100% 전기차로 전환,https://blog.naver.com/our2cf?Redirect=Log&logNo=221935456797,서울시는 사대문을 따라 설정한 친환경 교통 진흥구역인 녹색교통지역 안에서는 차량공유 서비스 나눔카의 모든 차를 년까지 전기차로 전환하겠다고 일 밝혔다 현재 녹색교통지역의 나눔카는 
서울시 '<b>나눔카</b>' 도로서도 빌린다…21일부터 서비스 개시,https://blog.naver.com/dailyt?Redirect=Log&logNo=221167642177,서울시 나눔카를 앞으로 도로에서도 편리하게 빌려 이용할 수 있게 된다 서울시는 오는 일부터 서울광장앞과 시청역 번출구 앞 등 곳에 나눔카 운영지점을 신설해 경차아 하이브리드 차량을 
서울시-교통안전공단 ‘<b>나눔카</b> 드라이빙스쿨’ 운영,https://blog.naver.com/peakhill?Redirect=Log&logNo=220112572392,서울시교통안전공단 나눔카 드라이빙스쿨 운영 안전운전부터 나눔카 이용방법까지 온라인 교육프로그램 개설 안전운전 사례집 제작 년 월 일수 정대영 기자  서울시가 승용차 
금천구 <b>나눔카</b> 2대 추가 설치,https://blog.daum.net/sinho3148/1416,금천구 나눔카 대 추가 설치 댓글  카테고리 없음     차량이 필요할때 천백원으로 있는 나눔카 대를 구청 주차장에 설치했다 이로써 이달 현재 금천구에는 가산디지털단지역 
서울시 ‘<b>나눔카</b>’, 노상까지 운영지점 확대... ,https://blog.naver.com/ohsm3?Redirect=Log&logNo=221167279592,서울광장 앞 나눔카 사진서울시 제공 서울시 나눔카가 거리로 나와 시민들에게 한층 더 가까이 다가간다 서울시는 나눔카 접근성과 편의성을 더욱 향상시키기 위해 운영지점을 노상에까지 확대한다고 
종로엔 하이브리드, 시청역엔 전기차…서울시, 친환경 <b>나눔카</b>... ,https://blog.daum.net/htiger31/18391291,종로엔 하이브리드 시청역엔 전기차서울시 친환경 나눔카 확대 댓글  판교핫뉴스    종로엔 하이브리드  시청역엔 전기차  서울시  친환경 나눔카 확대 도시교통본부  종로엔 
[<b>나눔카</b> 카셰어링 쏘카존] 방배동 카페골목 입구,https://blog.socar.kr/2541,서울 쏘카존 방배동 카페골목 입구 방배동 카페골목 입구 쏘카존 찾아가기  쏘카존 위치 주소  서울특별시 서초구 방배동   주차장명  노벨자동차공업사  총신대입구역 번출구로 나와 휴대폰 
참 아름다운 <b>나눔카</b> 쏘카 이용 무소유의 기쁨,https://blog.naver.com/dsshanghai?Redirect=Log&logNo=220346280313,요즘 업무가 많아지면서 이동거리가 장난이 아니다 오전에 김포갔다가 김포공항에서 잠실에 올때는 칼 공항리무진을 이용했다 호선 잠실역에서 나의 나와바리 성수동에 가기위해 건대입구역에서 나눔카 
[성남일보] 송파구, &quot;<b>나눔카</b> 설명회 갖는다&quot;,https://blog.naver.com/damto?Redirect=Log&logNo=220723973212,송파  성남일보 송파구는 차를 사지 않아도 필요할 때에 내 차처럼 편리하게 쓸 수 있는 나눔카 주민설명회를 오는 월 일 오후 시 송파구청 층 대회의실에서 갖는다고 밝혔다 나눔카는 차량을 
서울시 <b>나눔카</b>, 드라이빙스쿨 1차교육,https://blog.naver.com/fass777?Redirect=Log&logNo=220212348835,서울시에서 주최하고 나눔카 서비스 회사인 그린카 와 쏘카가 후원하는 나눔카 안전 드라이빙 스쿨 차 교육에 다녀왔습니다 서울 시민청 대강당에서 열렸는데 이날 서울은 모스크바 
[SH <b>나눔카</b>] 서울시내 전 임대주택으로 확대 시행! / 카 쉐어링... ,https://blog.naver.com/etesys_6311?Redirect=Log&logNo=221225010126,중인 나눔카 서비스 다들 들어보셨나요 저렴한 비용으로 언제나 이용 가능해 편의성 및 가계지출 현재 나눔카 사업자에게 주차면을 제공하는 아파트 단지에 주차장 운영관리비용을 지원하고 
[그린카 이벤트] 그린카-<b>나눔카</b> 시원한 여름 배달 봉사자 모집!,https://blog.naver.com/greencar_co?Redirect=Log&logNo=221048347701,나눔카 시원한 여름을 배달할 봉사자를 모집합니다 유난히 덥고 습한 이번 여름 홀로 지내시는 어르신들께 올 여름나기는 정말 힘겹기만 한데요 그냥 지나칠 수 없는 그린카가 서울시 나눔카와 
카쉐어링 <b>나눔카</b>(2), 그린카 문제점,https://blog.naver.com/hun4339?Redirect=Log&logNo=220133324239,나눔카 란 명목으로 뭔가 공해도 줄이고 불필요한 차량증가를 막아보자는 뜻에서 진행하는 카쉐어링제도 처음에 독일등 유럽등지에서 시행하는걸보고 여기도 생기면 좋겠다 라는 생각이 있었는데 
그린카, 서울시 <b>나눔카</b>와 ‘독거노인 여름 나기 환경 지원’,https://blog.naver.com/ahnss1010?Redirect=Log&logNo=221054745167,여름 물품 나눔 상자를 나눔카에 싣고 독거어르신 집을 방문해 말벗이 되어 드리는 뜻 깊은 시간도 가졌다 국내 대표 카셰어링 그린카는 서울시 나눔카 사업자로서 소외계층을 위한 사회공헌 활동을 
종로엔 하이브리드, 시청역엔 전기차…서울시, 친환경 <b>나눔카</b>... ,https://blog.naver.com/htiger31?Redirect=Log&logNo=221342239087,종로엔 하이브리드 시청역엔 전기차서울시 친환경 나눔카 확대 도시교통본부  종로엔 하이브리드 시청역엔 전기차서울시 친환경 나눔카 확대  수 종로가에 나눔카 노상예약소 추가 
서울시 <b>나눔카</b>, ‘저소득 어르신 김장담그기’에 3,500만 원... ,https://blog.naver.com/rlaqudgjs883?Redirect=Log&logNo=221398918556,고홍석 서울시 도시교통본부장은 나눔카 수익금 기부는 나눔카를 이용하는 시민 모두가 참여하는 나눔행사로서 나눔문화를 직접 실천하는 점에서 매우 뜻깊게 생각한다며 더 많은 분들에게 
서울시, 친환경 <b>나눔카</b> 추가 배치,https://blog.naver.com/urbanfuture?Redirect=Log&logNo=221342485903,시청역 전기차 종로가 부근 하이브리드차 배치 사진자료서울시 도시미래유재형 기자 서울시가 차량공유 서비스 나눔카의 도로 위 예약소를 늘리고 친환경차를 추가로 
[EV 매니아의 CITYCAR 완전솔직 탐구기] <b>나눔카</b> 서비스는... ,https://blog.naver.com/citycar2015?Redirect=Log&logNo=220683340664,그리고 더 나아가 환경보호라는 문제까지 닿아 있는 나눔카 취지도 좋고 실제 써보면 괜찮아 그러나 이 단 회의 실험에서도 시간이라는 요소에 대해서는 나눔카의 효율은 주목할 만 했다 차를 
2030 중심 <b>나눔카</b> 편리하고 비용도 합리적 문화 확산,https://blog.naver.com/aimbyrun?Redirect=Log&logNo=221708941762,중심으로 나눔카카셰어링 문화가 점차 확산하고 있다 차량을 갖지 않아도 원하는 시간에 원하는 차종을 가장 가까운 장소에서 픽업해 합리적 요금으로 사용할 수 있는 서울시 승용차 공유 서비스 나눔카 
[핑크카 출동!] 땅끝까지 행복<b>나눔</b>! 핑크카, 해남 다녀왔습니다~,https://blog.naver.com/brgirl31?Redirect=Log&logNo=100122848213,땅끝까지 행복나눔 핑크카 해남 다녀왔습니다 지난 년 월 한반도의 땅끝 해남에서 열린 행복나눔을 실천하고자 하는 취지로 진행되었습니다 땅끝까지 행복나눔 앞으로도 핑크카의 무한 
쏘카후기(<b>나눔카</b>) : 렌트카 가격비교,https://blog.naver.com/stacyson?Redirect=Log&logNo=110184073466,누르면차문이 열려서 깜짝 ㅋㅋㅋ 문에는  그리고 앞에는 나눔카라고 표시되어 있어요   주유를 할때는 앞에있는 카드로 결제하면 된다고 해요내카드로 결제할경우 두배로 나갈수도 있다는 그렇다고 
금천구, <b>나눔카</b> 확산을 위한 찾아가는 주민설명회 개최,https://blog.naver.com/seouldesks?Redirect=Log&logNo=221083788105,나눔카는 민간업체가 제공하는 자동차를 필요할 때 짧은 시간 빌려 쓰는 일종의 카 셰어링 서비스다 새로운 교통문화 정착 도심 온실가스 억제 가계비용 감소가구 차량 대 보유 주차문화 개선이 
[아파트관리&amp;하자소송 전문 보도센터] SH <b>나눔카</b> 서비스, 전... ,https://blog.naver.com/majana?Redirect=Log&logNo=221236138837, 나눔카 서비스 전 임대주택으로 확대 편의성비용 절약 효과 잡수입 창출주거환경 개선 환경 보호 및 가계지출 절약을 위한 나눔카카셰어링 서비스가 서울시내 전 임대주택으로 확대 시행된다 
자동차, 사지 말고 ‘<b>나눔카</b>’로 함께 타요,https://blog.naver.com/yos70?Redirect=Log&logNo=220764924246, 사진광진구 광진구 나눔카 설명회 열어 시정타임스  은희준 기자 서울 광진구가 교통난과 주차난 등의 문제점을 개선하고 자가용 공유문화를 확산하고자 승용차 공동이용 서비스인 나눔카 
신개념 <b>나눔카</b> 쏘카 스마트한 카쉐어링으로 파주 데이트 ♥,https://blog.naver.com/aih1523?Redirect=Log&logNo=220160430581,스마트한 카쉐어링 신개념 나눔카 렌트로 파주 데이트  뭐 딱히 기념일도 아니고 평일이었지만  쏘카이용 가능지역 이런 ㅋ 서울지도는 쏘카존에 뒤덮여 버렸네 신개념 나눔카 카쉐어링 쏘카 
서울시 '<b>나눔카</b> 서비스시작',https://blog.naver.com/galaxytour13?Redirect=Log&logNo=90167783777,서울시가 지난 월 일 부터 나눔카 서비스를 실시한다고 해요 한 대의 차를 여러사람이 필요할때만 나누어쓰는 카셰어링 제도 인데요 세이상이며 운전경력년이상이면 누구나 이용가능하답니다 
렌트문화 효율적으로 누리기. <b>나눔카</b> 그린카 이용,https://blog.naver.com/kmg0222?Redirect=Log&logNo=220144290709, 개인적 심념이 대중교통 이용하고 필요할 때 렌트하거나 지인에게 카나눔을 합니다 요즘 이목 후방에 유리에 쪼금 부끄럽게 나눔 카 스티커가 붙어 있었습니다 내부입니다 컷이 한 장뿐이라 
서울시 <b>나눔카</b> 도로에서도 빌린다_티브로드서울,https://blog.naver.com/tseoul?Redirect=Log&logNo=221168372206,티브로드 이정윤기자 기사내용 오늘부터는 서울시 나눔카를 도로에서도 빌릴 수 있습니다 서울시는 시민들이 더 편리하게 공유차량을 이용할 수 있도록 노상 곳에 나눔카를 배치했습니다 배치 장소는 
[아파트관리&amp;하자소송 전문 보도센터] SH ‘<b>나눔카</b> 서비스’ 전... ,https://blog.naver.com/majana?Redirect=Log&logNo=221244189679, 나눔카 서비스 전 임대주택으로 확대 주차면 제공 아파트 단지에 주차장 운영관리비 지원 올해부터 나눔카카셰어링 서비스가 서울시 내 전 임대주택으로 확대 시행된다 서울주택도시공사사장 
서울시, 서울광장·시청역 노상 <b>나눔카</b> 서비스 개시,https://blog.naver.com/tcinfor?Redirect=Log&logNo=221167927644,주로 건물 안 부설주차장이나 노외주차장에서 운영되던 서울시 나눔카가 거리로 나와 시민들에게 서울시는 나눔카 접근성과 편의성을 더욱 향상시키기 위해 운영지점을 노상에까지 확대한다고 밝혔다 
천호동 <b>나눔카</b> 천호공영주차장에 있어요~~,https://blog.naver.com/roppyjin?Redirect=Log&logNo=220173786461,자세히 보니 나눔카 라고 되있더군요ㅎ 내부는 사진을 촬영하진 못햇지만 음그냥 레이랑 똑 신기했어요ㅎ 나눔카 인걸보니 렌트카 비슷한거 같아요ㅎ 렌트카와 비슷한데요 다른점은 예약이 되지 않은 
렌트카 대신 <b>나눔카</b>-그린카, 카쉐어링 최초 10만 회원 기념... ,https://blog.naver.com/borami0119?Redirect=Log&logNo=130180217860,신개념 렌트카 나눔카 그린카 카쉐어링 최초 만 회원 기념 추가할인 예전에 그린카 이벤트에 서울시 카쉐어링 나눔카 중에서도 유독 그린카가 이런저런 쓸만한 이벤트를 자주 진행하는듯 
차 없어도 마트 갈 때 걱정 마세요…서울 <b>나눔카</b> 더 늘린다,https://blog.naver.com/delight_sell?Redirect=Log&logNo=220774734868,놓여진 나눔카 전기차 충전 중이다 사진 서울시 아파트 카셰어링 곳서 시범운영 년까지 개 단지로 확대 비슷한 생각을 하는 시민이라면 서울시 나눔카 서비스를 대안으로 살펴볼 필요가 있다 
공유차량 서비스 - <b>나눔카</b>,https://blog.naver.com/esadang?Redirect=Log&logNo=221028352598,나눔카 운영현황  나눔카란 차량을 소유하지 않아도 필요할 때 언제 어디에서나 내 차처럼 편리하게 차량을 이용할 수 있는 공동이용 가능한 차량을 제공하는 서비스 임  시민 
서울시민, 차량 소유 대신 공유··· '<b>나눔카</b>·따릉이' 이용자 증가,https://blog.naver.com/salrom0?Redirect=Log&logNo=221771419722, 최종수정    서울에 등록된 차량이 최근 년 새 약  증가한 반면 나눔카 이용자는 배 따릉이 회원수는 배 
한국형 <b>나눔카</b>(카셰어링) 'SO CAR(소카)' 체험기 : 은평구,https://blog.naver.com/mocha9?Redirect=Log&logNo=220011537636, 환승센터의 주차장에 층에 나눔카들이 주차되어있다고 하네요 자 층으로 가볼까요 우리가 선택한 하늘색의 스파크가 예쁘게 주차되어있더군요 렌트카의 넘버는 역시 허넘버 ㅋㅋㅋ 나눔카라는 
[<b>나눔카</b> 카셰어링 쏘카존] 영등포시장역 2번출구,https://blog.socar.kr/2189,서울시 나눔카 쏘카존 영등포시장역 번출구 영등포시장역 번출구 쏘카존 찾아가기  쏘카존 서울시 나눔카  카테고리의 다른 글 나눔카 카셰어링 쏘카존 성북세무서   나눔카 
쉐보레 볼트EV(그린카) 시승기 2020.05.27.,https://blog.naver.com/assajihoo?Redirect=Log&logNo=222211081062,지금도 그렇고 서울시에서는 나눔카 라는 정책을 활용하고 있는데 이로 인해 쏘카 그린카 등 카셰어링의 전기차 이용 시 대여요금 할인 쿠폰을 제공하고 있습니다날짜 제한 등이 있긴 함 그리고 
<b>나눔카</b> 배치 현황,https://blog.naver.com/guminnews?Redirect=Log&logNo=80191012570,권경호기자나눔카사업 활성화 위해  홍보 송파구청사 내나눔카전용 주차장 설치 송파구구청장 박춘희가 서울시 나눔카 사업 활성화를 위해 발 벗고 나섰다 나눔카는 시민 
서울시 <b>나눔카</b> 서비스 연말 1000대 확대,https://blog.naver.com/peakhill?Redirect=Log&logNo=140197035702,서울시 나눔카 서비스 대 확대 서울시민간사업자 교통 분야 공유문화 확산 도모 승용차 공동이용 서비스 년 월 일수 정대영 기자  언제부터인가 공유서울 나눔카 로고가 
언제 어디서나 내 차처럼 편리하게 <b>나눔카</b> 이용하세요~,https://blog.daum.net/epblog/1942,언제 어디서나 내 차처럼 편리하게 나눔카 이용하세요  나눔카  개인이 자신의 자동차를 보유하지 않고도 회원제로 가입 하여 필요할 때 분 단위로 편리하게 이용할 수 있도록 
'<b>나눔</b>'을 아시는 멋진 <b>카</b> 센터 사장님...!,https://blog.naver.com/lyoojae?Redirect=Log&logNo=222079876041,작은 나눔을 실천할 줄 아는 그 내가 그의 수리점에 단골이 되는 것은 하나도 이상하지 않는 일이다 멋지다 한사장 그대의 갸륵함이 이 세상을 온정으로 가득히 채우리라
<b>나눔카</b> 이용시민, 저소득 가정에 나눔상자 전달한다,https://blog.naver.com/120seoulcall?Redirect=Log&logNo=220248296342,나눔카 이용시민 저소득 가정에 나눔상자 전달한다 출처  서울시청 보도자료  작년 나눔카 이용 적립금액 일수 저소득 가정에 생필품으로 전달  년 이용건당 원 씩 적립 담요 김 쌀 등 생필품 
<b>나눔카</b>,https://blog.naver.com/intel007?Redirect=Log&logNo=50190159837,서울시의 교통난을 해소 시킬 방법의 하나로 나눔카 프로젝트가 주목을 받고 있습니다 오늘 우연히 길을 걷다가 충무로역 부근에서 나눔카 주차공간을 발견 했습니다 아래사진은 나눔카 주차구역 
[<b>나눔카</b>] 마음따땃 쏘친2탄! 쏘카 나눔보따리 배달 후기,https://blog.socar.kr/951,똑똑하게 주유하기   나눔카 마음따땃 쏘친탄 쏘카 나눔보따리 배달 후기   카셰어링쏘카 설연휴 이벤트 나혼자산다 쏘친인증샷 수상작   홍대 게스트하우스 편하고 
